dataset_name,target_value,depth,Apriori_DP (PS)-real_time_taken,Apriori_DP (PS)-failed,Apriori_DP (PS)-sgs_evaluated,Apriori_DP (PS)-sgs_eval_interesting,Apriori_DP (PS)-sgs_quality_interesting,Apriori_DP (PS)-sgs_top_k_interesting,Apriori_DP (PS)-e_est,Apriori_DP (PS)-ei_est,Apriori_DP (PS)-time_to_est,Apriori_DP (PS)-sdfastest-esgs,Apriori_DP (PS)-ub
grammatical_a4,1,3,9.051742792129517,0,384578,262693,383743,893,518527.7166666667,383841.9791666667,0.7193198204040527,31520,290890615
NormalDist_Random-Synthetic__2_7_7283_,1,2,0.0272610187530517,0,561,460,237,175,561.0,462.61875,0.06071639060974121,3233,562
NormalDist_Random-Synthetic__2_7_7283_,1,3,0.0963673591613769,0,3495,2030,1784,274,3429.8,2239.1875,0.08402895927429199,5620,6018
NormalDist_Random-Synthetic__2_7_7283_,1,5,0.3381915092468261,0,9200,3882,5052,282,9303.424166666666,5043.45875,0.10194921493530273,6977,284274
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,2,0.140632152557373,0,5050,1651,2227,326,5050.0,1895.625,0.1470777988433838,10000,5051
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,3,0.7409141063690186,0,26254,7961,13455,355,28631.388888888887,8950.208333333334,0.2003321647644043,13699,166751
ND_LVL_2_1_NormalDist_Random-Synthetic__2_10_10000_,0,5,2.3235621452331543,0,56411,8001,31654,355,56938.472222222226,11321.354166666666,0.21503305435180664,14546,79375496
grammatical_b2,1,2,1.0256755352020264,0,50973,8917,49930,682,50973.0,11601.15,0.516169548034668,32703,724207
grammatical_b2,1,3,6.557368755340576,0,259224,161878,258181,807,305200.26666666666,209151.84166666667,0.8335638046264648,39204,290166408
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,2,0.0815100669860839,0,5050,1208,1984,256,5050.0,1616.875,0.12316632270812988,10000,5051
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,3,0.1636500358581543,0,8281,1208,4226,256,18167.222222222223,1570.0,0.1473228931427002,13572,166751
ED_LVL_2_0_EqualDist_Random-Synthetic__2_10_1000_,1,5,0.1627688407897949,0,8281,1208,4226,256,21128.055555555555,1686.25,0.15132880210876465,13838,79375496
grammatical_b6,1,2,0.7172300815582275,0,34609,2200,33777,935,34609.0,3091.8125,0.44247937202453613,26998,718202
grammatical_b6,1,3,1.2624311447143557,0,58129,19124,57297,1024,63264.47222222222,33539.96041666667,0.7038416862487793,29402,286563398
grammatical_b6,1,5,263.3384311199188,0,750614,687970,749782,1057,165228.38361111112,964110.7189583334,0.7149834632873535,29877,20478307866137
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,2,0.0130555629730224,0,278,227,117,107,278.0,229.1375,0.047077178955078125,2225,326
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,3,0.0295252799987792,0,1138,412,657,180,1139.7333333333333,375.42708333333337,0.05881810188293457,3880,2626
I_LVL2_0_Interesting_Non-Random-Synthetic__2_5_3125_,1,5,0.0308845043182373,0,1138,412,657,180,1163.1166666666666,417.8333333333333,0.06459450721740723,4284,68406
gesture_raw,Preparation,2,0.0923051834106445,0,2926,773,1186,322,2926.0,822.7,0.12155318260192871,7576,2927
gesture_raw,Preparation,3,0.1896948814392089,0,6412,2454,4075,457,6478.366666666667,2706.7083333333335,0.15394163131713867,9519,73227
gesture_raw,Preparation,5,0.8412561416625977,0,17173,12172,14527,518,13942.854444444443,14173.604166666666,0.17136549949645996,10539,19831042
monks3,0,2,0.0078051090240478,0,153,133,53,53,153.0,131.75,0.02384781837463379,1617,154
monks3,0,3,0.0142371654510498,0,562,230,218,191,480.675,281.9875,0.035588979721069336,2715,834
monks3,0,5,0.0155727863311767,0,605,230,261,191,538.4513888888889,274.53229166666665,0.041481971740722656,3165,9402
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,2,0.0041418075561523,0,5,3,3,0,5.0,3.0,0.004024505615234375,104,11
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,3,0.004281997680664,0,5,3,3,0,5.0,3.0,0.0038573741912841797,104,11
I_LVL1_0_Interesting_Non-Random-Synthetic__2_2_4_,1,5,0.0040795803070068,0,5,3,3,0,5.0,3.0,0.0038933753967285156,104,11
wall2,Slight-Right-Turn,2,0.0057404041290283,0,14,7,5,5,14.0,6.9,0.007546186447143555,308,37
wall2,Slight-Right-Turn,3,0.0056583881378173,0,14,7,5,5,14.0,7.0,0.007871866226196289,308,37
wall2,Slight-Right-Turn,5,0.0057332515716552,0,14,7,5,5,14.0,7.15,0.007753610610961914,308,37
abalone,1,2,0.0189490318298339,0,496,241,155,127,496.0,252.65,0.04308915138244629,3031,497
abalone,1,3,0.0374233722686767,0,1305,355,633,235,771.6416666666667,311.6145833333333,0.054732322692871094,3892,4992
abalone,1,5,0.041290283203125,0,1473,429,801,302,682.8525,330.6440625,0.05785489082336426,4073,206368
wholesale,2,2,0.0109007358551025,0,327,192,150,139,327.0,189.84375,0.03137946128845215,2427,379
wholesale,2,3,0.0262079238891601,0,984,257,716,223,534.5,229.01041666666666,0.04021120071411133,3238,3304
wholesale,2,5,0.0220541954040527,0,1022,280,754,244,450.93055555555554,188.49479166666666,0.04274940490722656,3392,101584
soybean_large,purple-seed-stain,2,0.0331268310546875,0,1750,349,1125,402,1750.0,491.1875,0.0724031925201416,5797,4754
soybean_large,purple-seed-stain,3,0.0645244121551513,0,3860,1489,3124,633,2925.4666666666667,1944.5708333333334,0.09342765808105469,7078,152194
soybean_large,purple-seed-stain,5,0.9664530754089355,0,24209,21838,23473,693,22522.7,23633.9125,0.11179304122924805,8353,68063058
U_LVL2_1_Uninteresting_Non-Random-Synthetic__2_5_31250_,0,2,0.0455739498138427,0,325,275,0,0,325.0,275.0,0.05887007713317871,2425,326
U_LVL2_1_Uninteresting_Non-Random-Synthetic__2_5_31250_,0,3,0.1044564247131347,0,1575,1525,0,0,1575.0,1525.0,0.09258341789245605,4325,2626
U_LVL2_1_Uninteresting_Non-Random-Synthetic__2_5_31250_,0,5,0.6110460758209229,0,7825,7775,0,0,7825.0,7775.0,0.13060927391052246,6625,68406
onehund_mar,Acer Capillipes,2,0.1775853633880615,0,9538,521,6249,416,9538.0,553.1375,0.1858525276184082,13822,24754
onehund_mar,Acer Capillipes,3,0.259920597076416,0,12350,2136,9060,629,10420.127777777778,2585.01875,0.20992445945739746,14554,1823694
onehund_mar,Acer Capillipes,5,0.6776683330535889,0,24398,10365,21108,958,14472.47361111111,33228.037083333336,0.2247629165649414,15662,4394565333
jEdit_4.2_4.3,1,2,0.0122761726379394,0,406,255,181,139,406.0,256.025,0.03510022163391113,2728,407
jEdit_4.2_4.3,1,3,0.0264999866485595,0,1304,508,776,229,1111.7555555555555,502.30833333333334,0.048035383224487305,4015,3683
jEdit_4.2_4.3,1,5,0.0334842205047607,0,1568,706,1035,259,1356.0866666666666,811.7695833333333,0.056145429611206055,4568,122438
hiv_impens,1,2,0.1386291980743408,0,9608,1024,2375,144,9608.0,2720.325,0.12887930870056152,13855,12091
hiv_impens,1,3,0.2317850589752197,0,12301,1495,4135,144,38449.61666666667,9616.875,0.16321206092834473,17349,620776
hiv_impens,1,5,0.2356131076812744,0,12444,1632,4278,144,46801.3,21313.798125,0.17091965675354004,18178,722277712
abalone_ori,18,2,0.0184917449951171,0,466,208,158,144,466.0,195.75,0.04226422309875488,2931,497
abalone_ori,18,3,0.0329914093017578,0,1073,352,604,255,906.5,368.5625,0.05594992637634277,3886,4992
abalone_ori,18,5,0.0376052856445312,0,1267,489,798,298,883.475,454.29375,0.057048797607421875,3920,206368
ada_agnostic,2,2,0.1391689777374267,0,4659,1183,2033,461,4659.0,1235.4,0.15838170051574707,9599,4951
ada_agnostic,2,3,0.681307315826416,0,19856,13367,13341,743,18710.2,15612.0,0.1795358657836914,12041,161800
ada_agnostic,2,5,332.2947647571564,0,1027365,1007224,832580,1173,1091188.0666666667,1136704.97,0.23883795738220215,15997,75449320
pitt1_1,DECK,2,0.0080347061157226,0,195,126,84,34,195.0,124.2125,0.02350759506225586,1824,301
pitt1_1,DECK,3,0.0126285552978515,0,485,400,314,44,530.0333333333333,388.90625,0.03325533866882324,2856,2325
pitt1_1,DECK,5,0.0271027088165283,0,1092,989,885,45,1147.7497222222223,969.486875,0.04233407974243164,3817,55455
hiv_1625,1,2,0.1457941532135009,0,9340,224,1960,234,9340.0,349.35,0.14158225059509277,13660,12881
hiv_1625,1,3,0.1472530364990234,0,9474,260,2094,280,9482.8,457.8666666666667,0.1565864086151123,14180,682801
hiv_1625,1,5,0.1459062099456787,0,9498,278,2118,298,9404.977777777778,459.6375,0.15513396263122559,14241,847361193
mfeat-factors,7,2,1.956242322921753,0,101889,745,90166,644,101889.0,1175.625,0.6515564918518066,45764,373681
mfeat-factors,7,3,1.9973373413085935,0,102692,935,90969,721,102546.5,4212.1875,0.7812795639038086,46408,107496145
mfeat-factors,7,5,2.006028175354004,0,102820,1014,91097,743,101934.625,5208.5625,0.784390926361084,46346,3989160591193
ED_LVL_1_0_EqualDist_Random-Synthetic__2_5_1000_,0,2,0.0112073421478271,0,325,275,133,127,325.0,275.0,0.03895306587219238,2425,326
ED_LVL_1_0_EqualDist_Random-Synthetic__2_5_1000_,0,3,0.0311663150787353,0,1575,522,843,170,1575.0,863.5416666666666,0.05179119110107422,4325,2626
ED_LVL_1_0_EqualDist_Random-Synthetic__2_5_1000_,0,5,0.0331735610961914,0,1605,523,873,170,2572.0833333333335,997.8125,0.06179547309875488,5231,68406
ED_LVL_3_2_EqualDist_Random-Synthetic__2_20_100000_,1,2,7.226442813873291,0,80200,76400,38669,212,80200.0,76400.0,2.0109400749206543,40300,80201
Seismic-Bumps_UCI_,1,2,0.0877261161804199,0,821,360,358,226,821.0,395.25,0.07809185981750488,3941,862
Seismic-Bumps_UCI_,1,3,0.077822208404541,0,2515,1055,1439,406,1651.7777777777778,917.9166666666666,0.07335805892944336,5137,11522
Seismic-Bumps_UCI_,1,5,0.2139179706573486,0,6021,3906,3540,542,4258.766666666666,5984.2375,0.0899209976196289,6226,862190
pitt2_4,S,2,0.008289098739624,0,194,138,94,36,194.0,137.9875,0.021789073944091797,1823,277
pitt2_4,S,3,0.0139014720916748,0,557,459,340,56,603.1333333333333,441.39375,0.03259873390197754,2961,2048
pitt2_4,S,5,0.031773567199707,0,1293,1177,985,58,1373.023888888889,1122.484375,0.04385781288146973,4015,44552
lenses,softCL,2,0.0048830509185791,0,30,23,21,3,30.0,23.275,0.009154081344604492,609,46
lenses,softCL,3,0.0049984455108642,0,45,38,36,3,43.53333333333333,37.0125,0.013045787811279297,962,130
lenses,softCL,5,0.005054235458374,0,50,43,41,3,47.334722222222226,41.33645833333333,0.015439510345458984,1122,256
statlog_ls,5,2,0.5089735984802246,0,10014,431,3233,422,10014.0,549.01875,0.20036911964416504,14144,10441
statlog_ls,5,3,0.5503971576690674,0,11769,1333,4988,501,10560.766666666666,1687.00625,0.2199709415435791,14815,497785
statlog_ls,5,5,0.5383749008178711,0,16520,5265,9739,511,12553.7625,14828.147500000001,0.23149490356445312,15667,498685189
EqualDist_Random-Synthetic__2_14_5644_,1,2,0.0787882804870605,0,2701,2526,1265,304,2701.0,2539.4875,0.1107797622680664,7273,2702
EqualDist_Random-Synthetic__2_14_5644_,1,3,1.3546838760375977,0,52966,13759,27167,332,52958.66111111111,15016.1,0.1936955451965332,13909,64898
EqualDist_Random-Synthetic__2_14_5644_,1,5,4.7171595096588135,0,75202,16096,41675,332,89591.15611111111,18153.236979166668,0.22054028511047363,16081,16173662
thyroid_sick,sick.,2,0.0496551990509033,0,1834,431,705,304,1834.0,525.375,0.08055734634399414,5964,2081
thyroid_sick,sick.,3,0.1181180477142334,0,4741,1732,3127,606,4391.666666666667,3107.625,0.10230493545532227,7448,43745
thyroid_sick,sick.,5,1.4833214282989502,0,28849,25784,21253,819,14899.666666666666,23728.5,0.1117699146270752,8147,8303633
BreastCancerWisconsin_UCI_,4,2,0.0638515949249267,0,4005,165,2186,168,4005.0,272.5625,0.08907794952392578,8889,4006
BreastCancerWisconsin_UCI_,4,3,0.0656766891479492,0,4074,179,2255,180,4017.3611111111113,228.98958333333334,0.09728264808654785,9366,117570
BreastCancerWisconsin_UCI_,4,5,0.0658273696899414,0,4076,180,2257,181,4019.8333333333335,189.403125,0.10179543495178223,9948,44066838
pamap2,1,2,1.492093801498413,0,19715,779,2516,342,19715.0,930.6,0.5604875087738037,19912,22579
pamap2,1,3,1.778414011001587,0,25889,1093,8690,604,22847.8,7192.35,0.5962784290313721,20600,1588199
pamap2,1,5,1.8161187171936035,0,26405,1225,9206,721,19715.0,50968.355625,0.612907886505127,20775,3486423476
U_LVL1_2_Uninteresting_Non-Random-Synthetic__2_2_400_,1,2,0.0044095516204833,0,10,8,0,0,10.0,8.0,0.02624964714050293,304,11
U_LVL1_2_Uninteresting_Non-Random-Synthetic__2_2_400_,1,3,0.0043885707855224,0,10,8,0,0,10.0,8.0,0.00565648078918457,304,11
U_LVL1_2_Uninteresting_Non-Random-Synthetic__2_2_400_,1,5,0.0044131278991699,0,10,8,0,0,10.0,8.0,0.00558018684387207,304,11
visualizing_livestock,4,2,0.0109579563140869,0,436,55,28,2,436.0,53.83125,0.022667646408081055,2830,466
visualizing_livestock,4,3,0.0111923217773437,0,436,55,28,2,436.0,53.83125,0.02376699447631836,2830,466
visualizing_livestock,4,5,0.0111255645751953,0,436,55,28,2,436.0,54.91875,0.02355027198791504,2830,466
volcanoes-a2,4,2,0.0064821243286132,0,67,41,22,22,67.0,40.5625,0.01493215560913086,1012,79
volcanoes-a2,4,3,0.0068151950836181,0,88,60,41,41,90.1,58.68958333333333,0.021394968032836914,1462,299
volcanoes-a2,4,5,0.0068626403808593,0,88,60,41,41,92.3,59.62916666666667,0.0211029052734375,1459,299
blogger,no,2,0.0068202018737792,0,120,86,50,18,120.0,87.1875,0.016665935516357422,1415,121
blogger,no,3,0.0090065002441406,0,264,202,136,22,290.125,206.46875,0.02503037452697754,2288,576
blogger,no,5,0.0112261772155761,0,358,294,216,23,391.1166666666667,294.5734375,0.030909061431884766,2755,4944
grammatical_a5,1,2,0.9942283630371094,0,53194,1493,51472,518,53194.0,2250.90625,0.4905123710632324,33391,709837
grammatical_a5,1,3,1.1888563632965088,0,61242,5364,59509,526,66297.03333333334,16783.8875,0.7316384315490723,35150,281569472
grammatical_a5,1,5,3.022125244140625,0,82253,20475,80519,526,91910.66416666667,149391.10010416666,0.7672994136810303,35885,19886491853720
prnn_crabs,1,2,0.0112135410308837,0,351,207,109,85,351.0,206.8625,0.03686261177062988,2526,352
prnn_crabs,1,3,0.0204708576202392,0,940,417,467,173,864.5722222222222,524.9291666666667,0.04139852523803711,3700,2952
prnn_crabs,1,5,0.0249574184417724,0,1145,526,641,221,926.2247222222222,747.4566666666667,0.04776573181152344,4137,83682
hepatitis,1,2,0.0208840370178222,0,996,282,459,182,996.0,313.225,0.04874372482299805,4350,1276
hepatitis,1,3,0.0380322933197021,0,2100,495,1484,318,1445.5333333333333,644.5083333333333,0.061116695404052734,5329,20876
hepatitis,1,5,0.0455858707427978,0,2461,670,1845,419,1533.3500000000001,1366.0441666666668,0.07114648818969727,6157,2369936
